vmid,cpu,mem,at,lt,ltpred
80106,4,8,1952734.0,6841.0,6841.0
80107,4,8,1952734.0,6840.0,6840.0
80108,4,8,1952734.0,6840.0,6840.0
80109,4,8,1952734.0,6839.0,6839.0
80110,4,8,1952734.0,6839.0,6839.0
80111,4,8,1952734.0,6838.0,6838.0
80112,4,8,1952734.0,6837.0,6837.0
80113,4,8,1952734.0,6836.0,6836.0
80114,1,1,1952953.0,68.0,68.0
80115,1,1,1952993.0,232.0,232.0
80116,4,8,1952999.0,1396.0,1396.0
80117,1,2,1953030.0,2425.0,2425.0
80118,1,1,1953090.0,521.0,521.0
80119,1,1,1953090.0,422.0,422.0
80120,4,8,1953130.0,1177.0,1177.0
80121,4,8,1953146.0,766.0,766.0
80122,16,32,1953151.0,58.0,58.0
80123,1,1,1953231.0,68.0,68.0
80124,2,4,1953235.0,666.0,666.0
80125,1,1,1953272.0,191.0,191.0
80126,4,8,1953452.0,58.0,58.0
80127,1,1,1953552.0,69.0,69.0
80128,4,8,1953570.0,127.0,127.0
80129,1,4,1953570.0,198.0,198.0
80130,1,4,1953571.0,509.0,509.0
80131,1,4,1953571.0,508.0,508.0
80132,1,1,1953613.0,192.0,192.0
80133,1,2,1953680.0,1817.0,1817.0
80134,1,2,1953689.0,1807.0,1807.0
80135,1,2,1953697.0,1797.0,1797.0
80136,1,2,1953705.0,1791.0,1791.0
80137,1,2,1953713.0,1983.0,1983.0
80138,1,2,1953721.0,1775.0,1775.0
80139,1,2,1953729.0,1766.0,1766.0
80140,1,2,1953737.0,1759.0,1759.0
80141,1,2,1953745.0,1750.0,1750.0
80142,1,2,1953748.0,1937.0,1937.0
80143,1,1,1953748.0,383.0,383.0
80144,1,1,1953748.0,384.0,384.0
80145,1,4,1953749.0,35.0,35.0
80146,1,2,1953750.0,56.0,56.0
80147,1,2,1953754.0,1741.0,1741.0
80148,16,32,1953755.0,58.0,58.0
80149,1,1,1953766.0,414.0,414.0
80150,1,4,1953795.0,32.0,32.0
80151,4,8,1953805.0,516.0,516.0
80152,1,1,1953832.0,67.0,67.0
80153,1,4,1953837.0,173.0,173.0
80154,1,1,1953872.0,191.0,191.0
80155,1,4,1953944.0,65.0,65.0
80156,1,1,1954010.0,640.0,640.0
80157,4,8,1954049.0,59.0,59.0
80158,1,4,1954073.0,614.0,614.0
80159,1,4,1954128.0,559.0,559.0
80160,1,1,1954188.0,69.0,69.0
80161,1,1,1954235.0,190.0,190.0
80162,4,16,1954354.0,59.0,59.0
80163,1,1,1954434.0,69.0,69.0
80164,1,4,1954451.0,61.0,61.0
80165,1,2,1954467.0,342.0,342.0
80166,1,1,1954490.0,238.0,238.0
80167,4,8,1954595.0,3468.0,3468.0
80168,1,1,1954642.0,431.0,431.0
80169,1,1,1954691.0,380.0,380.0
80170,2,4,1954703.0,3352.0,3352.0
80171,1,1,1954751.0,69.0,69.0
80172,1,1,1954794.0,214.0,214.0
80173,1,2,1954946.0,58.0,58.0
80174,1,1,1954960.0,1786.0,1786.0
80175,1,1,1955038.0,69.0,69.0
80176,1,2,1955088.0,351.0,351.0
80177,1,1,1955092.0,233.0,233.0
80178,2,4,1955252.0,58.0,58.0
80179,1,1,1955271.0,2376.0,2376.0
80180,1,1,1955348.0,69.0,69.0
80181,1,1,1955411.0,192.0,192.0
80182,12,24,1955558.0,59.0,59.0
80183,8,32,1955608.0,500.0,500.0
80184,1,1,1955631.0,70.0,70.0
80185,1,1,1955676.0,171.0,171.0
80186,1,1,1955833.0,2703.0,2703.0
80187,1,2,1955854.0,58.0,58.0
80188,1,1,1955956.0,71.0,71.0
80189,1,1,1955992.0,233.0,233.0
80190,1,1,1956234.0,69.0,69.0
80191,1,1,1956273.0,193.0,193.0
80192,4,16,1956440.0,5668.0,5668.0
80193,1,1,1956557.0,69.0,69.0
80194,1,1,1956594.0,211.0,211.0
80195,1,2,1956630.0,2560.0,2560.0
80196,1,1,1956845.0,74.0,74.0
80197,1,1,1956892.0,214.0,214.0
80198,8,16,1957052.0,62.0,62.0
80199,1,4,1957053.0,58.0,58.0
80200,1,1,1957151.0,70.0,70.0
80201,4,8,1957155.0,908.0,908.0
80202,2,4,1957173.0,198.0,198.0
80203,2,4,1957174.0,511.0,511.0
80204,2,4,1957174.0,512.0,512.0
80205,1,1,1957193.0,214.0,214.0
80206,2,4,1957245.0,807.0,807.0
80207,2,4,1957352.0,38.0,38.0
80208,2,4,1957399.0,32.0,32.0
80209,1,1,1957441.0,71.0,71.0
80210,2,4,1957442.0,175.0,175.0
80211,1,1,1957472.0,192.0,192.0
80212,1,2,1957533.0,328.0,328.0
80213,1,2,1957541.0,322.0,322.0
80214,2,4,1957548.0,68.0,68.0
80215,2,4,1957652.0,59.0,59.0
80216,2,4,1957680.0,627.0,627.0
80217,2,4,1957736.0,571.0,571.0
80218,2,8,1957753.0,1544.0,1544.0
80219,1,1,1957802.0,70.0,70.0
80220,1,1,1957851.0,213.0,213.0
80221,2,8,1957901.0,1302.0,1302.0
80222,1,1,1957905.0,34233.0,34233.0
80223,1,2,1957929.0,343.0,343.0
80224,4,16,1957957.0,58.0,58.0
80225,1,1,1958043.0,69.0,69.0
80226,2,4,1958068.0,61.0,61.0
80227,1,1,1958082.0,185.0,185.0
80228,1,1,1958352.0,67.0,67.0
80229,1,1,1958394.0,229.0,229.0
80230,4,16,1958400.0,5016.0,5016.0
80231,4,16,1958480.0,4937.0,4937.0
80232,1,2,1958554.0,350.0,350.0
80233,1,1,1958629.0,68.0,68.0
80234,1,1,1958672.0,176.0,176.0
80235,4,8,1958848.0,55.0,55.0
80236,1,2,1958852.0,62.0,62.0
80237,1,1,1958955.0,69.0,69.0
80238,1,1,1958993.0,235.0,235.0
80239,16,32,1959204.0,518.0,518.0
80240,1,1,1959234.0,68.0,68.0
80241,4,16,1959271.0,381.0,381.0
80242,1,1,1959293.0,231.0,231.0
80243,1,2,1959334.0,2456.0,2456.0
80244,1,2,1959427.0,6680.0,6680.0
80245,1,2,1959427.0,4883.0,4883.0
80246,1,2,1959427.0,8482.0,8482.0
80247,1,2,1959427.0,5423.0,5423.0
80248,1,2,1959427.0,5423.0,5423.0
80249,1,2,1959427.0,8482.0,8482.0
80250,1,2,1959427.0,4884.0,4884.0
80251,1,2,1959427.0,8482.0,8482.0
80252,4,16,1959450.0,58.0,58.0
80253,1,1,1959549.0,68.0,68.0
80254,4,16,1959569.0,84.0,84.0
80255,1,1,1959592.0,233.0,233.0
80256,1,2,1959738.0,8170.0,8170.0
80257,1,2,1959738.0,4574.0,4574.0
80258,1,2,1959738.0,5114.0,5114.0
80259,1,2,1959738.0,5111.0,5111.0
80260,1,2,1959738.0,5110.0,5110.0
80261,1,2,1959738.0,4569.0,4569.0
80262,1,1,1959743.0,2560.0,2560.0
80263,2,4,1959749.0,57.0,57.0
80264,1,1,1959836.0,68.0,68.0
80265,4,8,1959838.0,2287.0,2287.0
80266,1,1,1959878.0,170.0,170.0
80267,1,2,1960053.0,4434.0,4434.0
80268,1,2,1960053.0,4794.0,4794.0
80269,1,2,1960053.0,4796.0,4796.0
80270,1,1,1960151.0,69.0,69.0
80271,1,1,1960192.0,233.0,233.0
80272,1,1,1960225.0,2490.0,2490.0
80273,1,2,1960304.0,1812.0,1812.0
80274,1,2,1960415.0,1623.0,1623.0
80275,1,1,1960433.0,69.0,69.0
80276,1,1,1960473.0,192.0,192.0
80277,1,1,1960748.0,70.0,70.0
80278,2,4,1960768.0,197.0,197.0
80279,2,4,1960770.0,511.0,511.0
80280,2,4,1960770.0,513.0,513.0
80281,1,1,1960814.0,212.0,212.0
80282,1,2,1960946.0,1929.0,1929.0
80283,1,1,1960946.0,387.0,387.0
80284,1,1,1960946.0,387.0,387.0
80285,2,4,1960946.0,36.0,36.0
80286,16,32,1960949.0,62.0,62.0
80287,2,4,1960992.0,33.0,33.0
80288,4,8,1961004.0,521.0,521.0
80289,1,1,1961035.0,73.0,73.0
80290,2,4,1961036.0,175.0,175.0
80291,1,1,1961111.0,192.0,192.0
80292,2,4,1961142.0,69.0,69.0
80293,2,4,1961275.0,619.0,619.0
80294,2,4,1961331.0,563.0,563.0
80295,1,1,1961378.0,67.0,67.0
80296,1,2,1961400.0,1472.0,1472.0
80297,1,1,1961415.0,211.0,211.0
80298,4,8,1961423.0,866.0,866.0
80299,1,1,1961454.0,343.0,343.0
80300,1,2,1961540.0,1248.0,1248.0
80301,1,4,1961543.0,57.0,57.0
80302,1,1,1961645.0,69.0,69.0
80303,1,2,1961658.0,342.0,342.0
80304,2,4,1961660.0,57.0,57.0
80305,1,1,1961673.0,193.0,193.0
80306,1,1,1961865.0,58.0,58.0
80307,2,4,1961873.0,407.0,407.0
80308,8,32,1961878.0,58.0,58.0
80309,1,1,1961953.0,69.0,69.0
80310,1,1,1961995.0,230.0,230.0
80311,1,1,1962076.0,351.0,351.0
80312,8,32,1962145.0,59.0,59.0
80313,1,1,1962232.0,68.0,68.0
80314,1,1,1962271.0,193.0,193.0
80315,1,2,1962278.0,350.0,350.0
80316,1,1,1962554.0,71.0,71.0
80317,1,1,1962595.0,211.0,211.0
80318,1,2,1962747.0,59.0,59.0
80319,1,1,1962830.0,70.0,70.0
80320,1,1,1962876.0,170.0,170.0
80321,1,2,1962932.0,2476.0,2476.0
80322,1,1,1963154.0,70.0,70.0
80323,1,1,1963212.0,192.0,192.0
80324,1,1,1963432.0,68.0,68.0
80325,1,1,1963491.0,215.0,215.0
80326,2,8,1963656.0,59.0,59.0
80327,1,1,1963750.0,72.0,72.0
80328,1,1,1963792.0,232.0,232.0
80329,2,8,1963802.0,1439.0,1439.0
80330,2,4,1963831.0,2518.0,2518.0
80331,2,8,1963903.0,1838.0,1838.0
80332,2,8,1963935.0,1216.0,1216.0
80333,2,4,1963950.0,57.0,57.0
80334,1,1,1963959.0,1796.0,1796.0
80335,2,8,1964013.0,1652.0,1652.0
80336,1,1,1964036.0,70.0,70.0
80337,1,1,1964072.0,175.0,175.0
80338,1,2,1964148.0,340.0,340.0
80339,2,8,1964252.0,80.0,80.0
80340,1,1,1964354.0,69.0,69.0
80341,1,1,1964451.0,234.0,234.0
80342,2,4,1964548.0,59.0,59.0
80343,1,1,1964631.0,68.0,68.0
80344,1,1,1964676.0,191.0,191.0
80345,1,2,1964775.0,353.0,353.0
80346,2,4,1964974.0,1464.0,1464.0
80347,1,1,1965007.0,71.0,71.0
80348,1,1,1965037.0,194.0,194.0
80349,2,4,1965074.0,343.0,343.0
80350,2,4,1965118.0,1231.0,1231.0
80351,1,1,1965159.0,59.0,59.0
80352,1,1,1965237.0,68.0,68.0
80353,1,1,1965279.0,170.0,170.0
80354,1,1,1965486.0,3611.0,3611.0
80355,1,1,1965549.0,69.0,69.0
80356,1,1,1965593.0,234.0,234.0
80357,1,1,1965680.0,69.0,69.0
80358,1,1,1965680.0,68.0,68.0
80359,1,1,1965680.0,68.0,68.0
80360,1,1,1965680.0,67.0,67.0
80361,1,1,1965680.0,67.0,67.0
80362,1,1,1965685.0,115.0,115.0
80363,2,4,1965713.0,350.0,350.0
80364,8,32,1965755.0,63.0,63.0
80365,1,1,1965800.0,118.0,118.0
80366,1,1,1965800.0,62.0,62.0
80367,1,1,1965800.0,62.0,62.0
80368,1,1,1965800.0,63.0,63.0
80369,1,1,1965800.0,64.0,64.0
80370,1,1,1965800.0,64.0,64.0
80371,1,1,1965834.0,69.0,69.0
80372,1,1,1965874.0,171.0,171.0
80373,2,4,1966052.0,56.0,56.0
80374,1,1,1966149.0,70.0,70.0
80375,1,1,1966192.0,234.0,234.0
80376,4,8,1966260.0,619.0,619.0
80377,4,8,1966260.0,619.0,619.0
80378,4,8,1966262.0,618.0,618.0
80379,2,4,1966352.0,516.0,516.0
80380,2,4,1966352.0,59.0,59.0
80381,1,1,1966437.0,73.0,73.0
80382,1,1,1966473.0,192.0,192.0
80383,2,4,1966534.0,2522.0,2522.0
80384,2,4,1966535.0,2523.0,2523.0
80385,1,1,1966751.0,70.0,70.0
80386,1,1,1966833.0,193.0,193.0
80387,2,4,1966950.0,59.0,59.0
80388,1,2,1966954.0,60.0,60.0
80389,4,8,1966983.0,576.0,576.0
80390,4,8,1966984.0,575.0,575.0
80391,4,8,1966986.0,574.0,574.0
80392,1,1,1967035.0,68.0,68.0
80393,1,1,1967073.0,173.0,173.0
80394,1,1,1967350.0,71.0,71.0
80395,1,1,1967396.0,207.0,207.0
80396,1,2,1967426.0,2441.0,2441.0
80397,4,8,1967628.0,3359.0,3359.0
80398,1,1,1967634.0,70.0,70.0
80399,1,1,1967671.0,178.0,178.0
80400,4,8,1967805.0,1431.0,1431.0
80401,4,8,1967806.0,1442.0,1442.0
80402,2,4,1967806.0,337.0,337.0
80403,4,8,1967807.0,1442.0,1442.0
80404,2,4,1967896.0,1201.0,1201.0
80405,1,1,1967947.0,68.0,68.0
80406,2,4,1967969.0,204.0,204.0
80407,2,4,1967971.0,519.0,519.0
80408,2,4,1967971.0,518.0,518.0
80409,1,1,1967993.0,236.0,236.0
80410,1,2,1968148.0,1955.0,1955.0
80411,1,2,1968148.0,384.0,384.0
80412,1,2,1968148.0,382.0,382.0
80413,2,4,1968148.0,41.0,41.0
80414,1,4,1968149.0,59.0,59.0
80415,2,4,1968200.0,32.0,32.0
80416,4,8,1968207.0,526.0,526.0
80417,1,1,1968230.0,69.0,69.0
80418,2,4,1968243.0,176.0,176.0
80419,1,1,1968271.0,196.0,196.0
80420,2,4,1968350.0,69.0,69.0
80421,2,4,1968424.0,350.0,350.0
80422,2,4,1968482.0,628.0,628.0
80423,2,4,1968539.0,571.0,571.0
80424,1,1,1968585.0,69.0,69.0
80425,1,1,1968632.0,196.0,196.0
80426,4,8,1968747.0,57.0,57.0
80427,16,32,1968753.0,57.0,57.0
80428,1,1,1968840.0,69.0,69.0
80429,2,4,1968874.0,57.0,57.0
80430,1,1,1968877.0,170.0,170.0
80431,1,2,1968881.0,342.0,342.0
80432,1,1,1969152.0,68.0,68.0
80433,16,32,1969170.0,157.0,157.0
80434,1,1,1969193.0,231.0,231.0
80435,4,16,1969208.0,5011.0,5011.0
80436,4,16,1969289.0,4928.0,4928.0
80437,4,8,1969349.0,60.0,60.0
80438,2,4,1969350.0,60.0,60.0
80439,1,1,1969433.0,68.0,68.0
80440,1,1,1969492.0,233.0,233.0
80441,1,2,1969504.0,351.0,351.0
80442,2,4,1969646.0,59.0,59.0
80443,1,1,1969753.0,69.0,69.0
80444,1,1,1969797.0,229.0,229.0
80445,2,4,1969952.0,57.0,57.0
80446,4,8,1969955.0,58.0,58.0
80447,1,1,1970034.0,70.0,70.0
80448,4,16,1970087.0,378.0,378.0
80449,1,1,1970092.0,233.0,233.0
80450,1,4,1970137.0,2442.0,2442.0
80451,1,4,1970252.0,57.0,57.0
80452,1,1,1970379.0,71.0,71.0
80453,4,16,1970380.0,85.0,85.0
80454,1,1,1970391.0,231.0,231.0
80455,8,16,1970554.0,60.0,60.0
80456,1,1,1970633.0,71.0,71.0
80457,1,1,1970692.0,232.0,232.0
80458,1,1,1970955.0,70.0,70.0
80459,1,2,1970991.0,1414.0,1414.0
80460,1,1,1970991.0,234.0,234.0
80461,4,8,1971006.0,234.0,234.0
80462,1,4,1971100.0,1784.0,1784.0
80463,1,2,1971122.0,1196.0,1196.0
80464,2,4,1971149.0,58.0,58.0
80465,1,4,1971210.0,1604.0,1604.0
80466,1,1,1971231.0,71.0,71.0
80467,1,1,1971272.0,194.0,194.0
80468,1,1,1971549.0,67.0,67.0
80469,2,4,1971572.0,198.0,198.0
80470,2,4,1971574.0,513.0,513.0
80471,2,4,1971574.0,511.0,511.0
80472,1,1,1971593.0,233.0,233.0
80473,1,1,1971750.0,56.0,56.0
80474,2,4,1971751.0,34.0,34.0
80475,12,24,1971752.0,60.0,60.0
80476,2,4,1971797.0,34.0,34.0
80477,1,1,1971832.0,69.0,69.0
80478,2,4,1971840.0,177.0,177.0
80479,1,1,1971873.0,171.0,171.0
80480,2,4,1971947.0,69.0,69.0
80481,1,1,1972052.0,56.0,56.0
80482,2,4,1972079.0,604.0,604.0
80483,2,4,1972136.0,548.0,548.0
80484,1,1,1972158.0,1489.0,1489.0
80485,1,1,1972182.0,66.0,66.0
80486,1,1,1972235.0,171.0,171.0
80487,1,2,1972280.0,283.0,283.0
80488,1,2,1972280.0,282.0,282.0
80489,1,1,1972307.0,1250.0,1250.0
80490,1,4,1972349.0,56.0,56.0
80491,12,24,1972356.0,70.0,70.0
80492,1,1,1972436.0,68.0,68.0
80493,2,4,1972453.0,59.0,59.0
80494,1,1,1972480.0,168.0,168.0
80495,4,8,1972654.0,59.0,59.0
80496,1,1,1972754.0,68.0,68.0
80497,1,1,1972795.0,230.0,230.0
80498,1,1,1972837.0,68.0,68.0
80499,1,1,1972837.0,66.0,66.0
80500,1,1,1972944.0,68.0,68.0
80501,1,1,1972947.0,68.0,68.0
80502,2,4,1972950.0,59.0,59.0
80503,1,1,1973048.0,75.0,75.0
80504,1,1,1973077.0,170.0,170.0
80505,1,1,1973250.0,57.0,57.0
80506,1,1,1973362.0,68.0,68.0
80507,1,1,1973395.0,211.0,211.0
80508,2,4,1973550.0,57.0,57.0
80509,1,2,1973557.0,58.0,58.0
80510,1,1,1973642.0,70.0,70.0
80511,1,1,1973693.0,214.0,214.0
80512,1,1,1973733.0,2427.0,2427.0
80513,12,24,1973851.0,59.0,59.0
80514,1,1,1973950.0,67.0,67.0
80515,1,1,1973993.0,231.0,231.0
80516,1,1,1974234.0,67.0,67.0
80517,1,1,1974280.0,185.0,185.0
80518,1,1,1974453.0,60.0,60.0
80519,1,1,1974555.0,70.0,70.0
80520,1,1,1974594.0,233.0,233.0
80521,4,8,1974607.0,1395.0,1395.0
80522,2,4,1974627.0,2408.0,2408.0
80523,1,1,1974628.0,2407.0,2407.0
80524,1,1,1974704.0,1754.0,1754.0
80525,4,8,1974728.0,1186.0,1186.0
80526,1,1,1974825.0,1558.0,1558.0
80527,1,1,1974842.0,72.0,72.0
80528,1,1,1974892.0,214.0,214.0
80529,4,8,1975050.0,60.0,60.0
80530,4,8,1975051.0,58.0,58.0
80531,1,1,1975147.0,70.0,70.0
80532,1,1,1975191.0,216.0,216.0
80533,1,1,1975346.0,386.0,386.0
80534,1,1,1975346.0,387.0,387.0
80535,1,2,1975346.0,1932.0,1932.0
80536,1,1,1975353.0,58.0,58.0
80537,4,8,1975405.0,525.0,525.0
80538,1,1,1975431.0,71.0,71.0
80539,1,1,1975476.0,170.0,170.0
80540,2,4,1975649.0,59.0,59.0
80541,8,16,1975650.0,62.0,62.0
80542,4,8,1975772.0,1457.0,1457.0
80543,1,1,1975779.0,70.0,70.0
80544,1,1,1975782.0,341.0,341.0
80545,1,1,1975851.0,215.0,215.0
80546,4,8,1975911.0,1233.0,1233.0
80547,2,8,1975954.0,62.0,62.0
80548,1,1,1976037.0,69.0,69.0
80549,1,2,1976063.0,341.0,341.0
80550,1,1,1976071.0,176.0,176.0
80551,1,1,1976369.0,73.0,73.0
80552,1,1,1976391.0,215.0,215.0
80553,1,1,1976403.0,352.0,352.0
80554,1,1,1976667.0,76.0,76.0
80555,1,1,1976671.0,173.0,173.0
80556,1,2,1976682.0,350.0,350.0
80557,1,2,1976848.0,56.0,56.0
80558,1,1,1976949.0,69.0,69.0
80559,1,1,1976995.0,208.0,208.0
80560,1,1,1977235.0,68.0,68.0
80561,1,1,1977273.0,175.0,175.0
80562,2,4,1977334.0,2567.0,2567.0
80563,1,4,1977451.0,58.0,58.0
80564,1,1,1977548.0,73.0,73.0
80565,1,1,1977592.0,214.0,214.0
80566,2,4,1977753.0,58.0,58.0
80567,1,1,1977833.0,68.0,68.0
80568,1,1,1977911.0,215.0,215.0
80569,1,1,1978157.0,71.0,71.0
80570,2,4,1978195.0,1430.0,1430.0
80571,1,1,1978213.0,193.0,193.0
80572,2,4,1978229.0,2432.0,2432.0
80573,2,4,1978302.0,1779.0,1779.0
80574,2,4,1978315.0,1222.0,1222.0
80575,2,4,1978412.0,1596.0,1596.0
80576,1,1,1978435.0,69.0,69.0
80577,1,1,1978491.0,234.0,234.0
80578,2,4,1978649.0,343.0,343.0
80579,1,1,1978650.0,56.0,56.0
80580,1,1,1978753.0,69.0,69.0
80581,2,4,1978774.0,198.0,198.0
80582,2,4,1978776.0,508.0,508.0
80583,2,4,1978777.0,507.0,507.0
80584,1,1,1978854.0,212.0,212.0
80585,2,4,1978954.0,34.0,34.0
80586,2,4,1978999.0,33.0,33.0
80587,1,1,1979038.0,72.0,72.0
80588,2,4,1979042.0,172.0,172.0
80589,1,1,1979073.0,195.0,195.0
80590,2,4,1979149.0,65.0,65.0
80591,2,4,1979267.0,351.0,351.0
80592,2,4,1979277.0,606.0,606.0
80593,2,4,1979333.0,550.0,550.0
80594,1,1,1979404.0,69.0,69.0
80595,1,1,1979451.0,213.0,213.0
80596,8,16,1979557.0,58.0,58.0
80597,2,4,1979621.0,568219.0,568219.0
80598,1,1,1979649.0,66.0,66.0
80599,2,4,1979650.0,60.0,60.0
80600,1,1,1979693.0,215.0,215.0
80601,1,4,1979851.0,59.0,59.0
80602,1,2,1979854.0,58.0,58.0
80603,1,1,1979947.0,71.0,71.0
80604,4,16,1979990.0,5026.0,5026.0
80605,1,1,1979991.0,215.0,215.0
80606,4,16,1980070.0,4946.0,4946.0
80607,8,32,1980157.0,59.0,59.0
80608,1,1,1980239.0,69.0,69.0
80609,1,1,1980274.0,171.0,171.0
80610,4,16,1980450.0,59.0,59.0
80611,1,1,1980550.0,71.0,71.0
80612,1,1,1980593.0,214.0,214.0
80613,2,8,1980748.0,58.0,58.0
80614,1,1,1980827.0,70.0,70.0
80615,1,1,1980873.0,173.0,173.0
80616,4,16,1980877.0,651.0,651.0
80617,1,2,1980936.0,2447.0,2447.0
80618,1,1,1981091.0,2162.0,2162.0
80619,1,1,1981150.0,70.0,70.0
80620,4,16,1981170.0,356.0,356.0
80621,1,1,1981193.0,214.0,214.0
80622,4,8,1981353.0,59.0,59.0
80623,1,1,1981436.0,67.0,67.0
80624,1,1,1981492.0,215.0,215.0
80625,1,1,1981748.0,70.0,70.0
80626,1,1,1981791.0,214.0,214.0
80627,1,2,1981806.0,1374.0,1374.0
80628,4,8,1981904.0,1805.0,1805.0
80629,4,16,1981921.0,76.0,76.0
80630,1,2,1981926.0,1162.0,1162.0
80631,2,4,1981947.0,60.0,60.0
80632,4,8,1982015.0,1618.0,1618.0
80633,1,1,1982028.0,69.0,69.0
80634,1,1,1982092.0,235.0,235.0
80635,1,1,1982352.0,71.0,71.0
80636,4,8,1982370.0,97.0,97.0
80637,1,1,1982393.0,214.0,214.0
80638,1,2,1982546.0,1940.0,1940.0
80639,1,1,1982547.0,390.0,390.0
80640,1,1,1982547.0,392.0,392.0
80641,1,2,1982555.0,56.0,56.0
80642,1,1,1982631.0,73.0,73.0
80643,1,1,1982691.0,235.0,235.0
80644,1,1,1982984.0,68.0,68.0
80645,1,1,1983014.0,191.0,191.0
80646,1,1,1983233.0,70.0,70.0
80647,1,2,1983268.0,344.0,344.0
80648,1,1,1983272.0,191.0,191.0
80649,4,8,1983449.0,62.0,62.0
80650,1,1,1983547.0,68.0,68.0
80651,2,8,1983573.0,194.0,194.0
80652,2,8,1983575.0,501.0,501.0
80653,2,8,1983575.0,501.0,501.0
80654,1,1,1983594.0,212.0,212.0
80655,4,8,1983713.0,1303.0,1303.0
80656,1,1,1983748.0,58.0,58.0
80657,2,8,1983749.0,35.0,35.0
80658,1,2,1983753.0,59.0,59.0
80659,2,8,1983793.0,32.0,32.0
80660,2,8,1983834.0,172.0,172.0
80661,1,1,1983838.0,69.0,69.0
80662,1,1,1983872.0,200.0,200.0
80663,1,2,1983889.0,352.0,352.0
80664,2,8,1983940.0,67.0,67.0
80665,4,16,1984047.0,57.0,57.0
80666,2,8,1984069.0,719.0,719.0
80667,2,8,1984122.0,668.0,668.0
80668,1,1,1984151.0,70.0,70.0
80669,1,1,1984175.0,2081.0,2081.0
80670,1,1,1984192.0,215.0,215.0
80671,1,4,1984357.0,61.0,61.0
80672,1,1,1984432.0,70.0,70.0
80673,1,1,1984472.0,195.0,195.0
80674,2,8,1984560.0,55.0,55.0
80675,4,8,1984652.0,60.0,60.0
80676,1,1,1984750.0,71.0,71.0
80677,1,1,1984792.0,213.0,213.0
80678,2,8,1984949.0,60.0,60.0
80679,1,1,1985031.0,72.0,72.0
80680,1,1,1985072.0,178.0,178.0
80681,1,4,1985252.0,62.0,62.0
80682,1,1,1985357.0,69.0,69.0
80683,1,2,1985370.0,18718.0,18718.0
80684,1,1,1985391.0,238.0,238.0
80685,1,4,1985426.0,2458.0,2458.0
80686,1,1,1985629.0,72.0,72.0
80687,1,1,1985671.0,196.0,196.0
80688,2,8,1985851.0,57.0,57.0
80689,2,4,1985909.0,561097.0,561097.0
80690,1,1,1985952.0,68.0,68.0
80691,1,1,1985993.0,232.0,232.0
80692,1,4,1986154.0,55.0,55.0
80693,1,1,1986232.0,68.0,68.0
80694,1,1,1986273.0,193.0,193.0
80695,2,4,1986450.0,56.0,56.0
80696,2,4,1986561.0,1462.0,1462.0
80697,1,1,1986571.0,72.0,72.0
80698,1,1,1986611.0,194.0,194.0
80699,2,4,1986699.0,1234.0,1234.0
80700,1,2,1986750.0,57.0,57.0
80701,1,1,1986831.0,70.0,70.0
80702,1,1,1986876.0,189.0,189.0
80703,4,8,1987054.0,59.0,59.0
80704,1,1,1987150.0,68.0,68.0
80705,2,4,1987161.0,195.0,195.0
80706,2,4,1987163.0,500.0,500.0
80707,2,4,1987163.0,500.0,500.0
80708,1,1,1987191.0,214.0,214.0
80709,1,2,1987268.0,3501.0,3501.0
80710,1,2,1987268.0,3499.0,3499.0
80711,1,2,1987268.0,3502.0,3502.0
80712,1,2,1987268.0,3500.0,3500.0
80713,1,2,1987268.0,3500.0,3500.0
80714,1,2,1987268.0,3504.0,3504.0
80715,2,4,1987337.0,35.0,35.0
80716,2,4,1987381.0,34.0,34.0
80717,2,4,1987423.0,171.0,171.0
80718,1,1,1987431.0,72.0,72.0
80719,1,2,1987460.0,2767.0,2767.0
80720,1,2,1987460.0,2768.0,2768.0
80721,1,2,1987460.0,2769.0,2769.0
80722,1,2,1987460.0,3669.0,3669.0
80723,1,2,1987460.0,3668.0,3668.0
80724,1,2,1987460.0,2768.0,2768.0
80725,1,1,1987491.0,215.0,215.0
80726,2,4,1987527.0,69.0,69.0
80727,2,4,1987657.0,701.0,701.0
80728,2,4,1987710.0,649.0,649.0
80729,1,1,1987751.0,68.0,68.0
80730,1,1,1987793.0,213.0,213.0
80731,1,1,1988037.0,69.0,69.0
80732,1,1,1988074.0,172.0,172.0
80733,2,4,1988124.0,5328.0,5328.0
80734,2,4,1988124.0,5330.0,5330.0
80735,2,4,1988124.0,5329.0,5329.0
80736,2,4,1988124.0,5329.0,5329.0
80737,2,4,1988124.0,5329.0,5329.0
80738,2,4,1988125.0,5327.0,5327.0
80739,2,4,1988125.0,5326.0,5326.0
80740,2,4,1988125.0,5325.0,5325.0
80741,2,4,1988125.0,5327.0,5327.0
80742,2,4,1988125.0,5325.0,5325.0
80743,2,4,1988125.0,5324.0,5324.0
80744,2,4,1988125.0,5324.0,5324.0
80745,2,4,1988125.0,5322.0,5322.0
80746,2,4,1988125.0,5322.0,5322.0
80747,2,4,1988125.0,5322.0,5322.0
80748,2,4,1988125.0,5321.0,5321.0
80749,2,4,1988125.0,5320.0,5320.0
80750,2,4,1988125.0,5320.0,5320.0
80751,2,4,1988125.0,5319.0,5319.0
80752,2,4,1988125.0,5319.0,5319.0
80753,2,4,1988125.0,5317.0,5317.0
80754,2,4,1988125.0,5317.0,5317.0
80755,2,4,1988125.0,5317.0,5317.0
